Order (AUFNR);Value in EUR (MV_MONVALUE_CONVERTED);Object Number (OBJNR);Order Type (AUART);Entered By (ERNAM);User Type (USTYP);User group (CLASS);Created On (ERDAT);Country/Reg. (LAND1);Company Code (BUKRS);Plant (WERKS);Business Area (GSBER);CO Area (KOKRS);Tech.Completion (IDAT2);Profit Center (PRCTR);Actual release (FTRMI);Sched. finish (GLTRS);Reservation (RSNUM);Item (RSPOS);RequirementType (BDART);Material Group (MATKL);Material (MATNR);Procurement (BESKZ);MRP Type (DISMM);ABC Indicator (MAABC);Lot Sizing Procedure (DISLS);Safety Stock (EISBE);GR Proc. Time (WEBAZ);Batch (CHARG);Plant (Reserv.) (WERKS_RESB);Location (LGORT);Deleted (XLOEK);Final Issue (KZEAR);Missing Part (XFEHL);Special Stock (SOBKZ);Reqmt Date (BDTER);Reqmt Qty (BDMNG);Qty.f.avail.chk (VMENG);Withdrawal Qty (ENMNG);Base Unit (MEINS);Withdr. Value (ENWRT);Currency (WAERS);Pegged Reqmt (BAUGR);Backflush (RGEKZ);Year Cur.Period (LFGJA);Current Period (LFMON);Unrestricted (LABST);Quality Insp. (INSME);Transaction Code (TCODE2);Material Doc. (MBLNR);Mat. Doc. Year (MJAHR);Trans. Ev. Type (VGART);Document Type (BLART);Document Date (BLDAT);Posting Date (BUDAT);Entered On (CPUDT);User Name (USNAM);Quantity (MENGE);Unit (GI) (MEINS_MSEG);Quantity in UnE (ERFMG);Unit of Entry (ERFME);Backlog purch. req. (BL_PURCH_REQ);Oldest PR rel.date (FRGDT_PURCH_REQ);Oldest purchase req. (BANFN_PURCH_REQ);Backlog purch. order (BL_PURCH_ORD);Oldest PO del.date (EINDT_BL_PURCH_ORD);Oldest purch. order (EBELN_BL_PURCH_ORD);Oldest PO category (BSTYP_BL_PURCH_ORD);Open purch. orders (OPEN_PURCH_ORD);EaliestPOdeldate (EINDT_OPEN_PURCH_ORD);Earlistpurchorder (EBELN_OPEN_PURCH_ORD);Earliest PO category (BSTYP_OPEN_PURCH_ORD);BL plan. order 'LA' (BL_PLANNED_LA);Oldest 'LA' date (PEDTR_LA);Oldest planned order (PLNUM_LA);BL manuf. orders (BL_MANUF_ORDERS);Oldest manuf.date (DGLTS_BL_MANUF);Oldest manuf. order (AUFNR_BL_MANUF);Oldest order cat. (AUTYP_BL_MANUF);Open manuf. orders (OPEN_MANUF_ORDERS);Earliest manuf.date (DGLTS_OPEN_MANUF);Earlistmanuforder (AUFNR_OPEN_MANUF);Earlistordercat (AUTYP_OPEN_MANUF);Conf. error w. GM (COGI_ERROR)
000001931848;200;OR000001931848;PI01;ZHANGKEVI;A;TESTER;2022-05-16;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-16;2022-05-27;0003951862;0006;AR;02;MES_COMP06_SN_CROSS;F;ND;;FX;0.000;1;;PL09;AFS;;;;;2022-05-16;4.000;0.000;2.000;ST;200.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;1981.000;0.000;MB1A;4900482489;2022;WA;WA;2022-05-16;2022-05-16;2022-05-16;DMCTESTER;1.000;ST;1.000;ST;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931848;0;OR000001931848;PI01;ZHANGKEVI;A;TESTER;2022-05-16;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-16;2022-05-27;0003951862;0007;AR;02;MES_COMP01_NOT_MESREL_01;X;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-16;2.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;300.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931851;0;OR000001931851;PI01;NIEME;A;TESTER;2022-05-16;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-16;2022-05-27;0003951871;0001;AR;02;MES_COMP01_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-16;1.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;31160.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;6;2022-03-01;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931851;0;OR000001931851;PI01;NIEME;A;TESTER;2022-05-16;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-16;2022-05-27;0003951871;0002;AR;02;MES_COMP02_BATCH_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-16;2.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;02;79985.700;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931851;0;OR000001931851;PI01;NIEME;A;TESTER;2022-05-16;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-16;2022-05-27;0003951871;0003;AR;02;MES_COMP01_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-16;3.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;31160.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;6;2022-03-01;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931851;0;OR000001931851;PI01;NIEME;A;TESTER;2022-05-16;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-16;2022-05-27;0003951871;0004;AR;02;MES_COMP04_CROSS;E;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-16;2.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;78931.480;2.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;8;2022-02-23;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931851;0;OR000001931851;PI01;NIEME;A;TESTER;2022-05-16;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-16;2022-05-27;0003951871;0005;AR;02;MES_COMP05_BATCH_CROSS;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-16;2.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;80048.800;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931851;0;OR000001931851;PI01;NIEME;A;TESTER;2022-05-16;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-16;2022-05-27;0003951871;0006;AR;02;MES_COMP06_SN_CROSS;F;ND;;FX;0.000;1;;PL09;AFS;;;;;2022-05-16;2.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;1981.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931851;0;OR000001931851;PI01;NIEME;A;TESTER;2022-05-16;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-16;2022-05-27;0003951871;0007;AR;02;MES_COMP01_NOT_MESREL_01;X;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-16;1.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;300.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931860;0;OR000001931860;PI01;WENJE;A;TESTER;2022-05-16;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-16;2022-05-27;0003951885;0001;AR;02;MES_COMP01_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-16;100.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;31160.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;6;2022-03-01;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931860;0;OR000001931860;PI01;WENJE;A;TESTER;2022-05-16;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-16;2022-05-27;0003951885;0002;AR;02;MES_COMP02_BATCH_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-16;200.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;02;79985.700;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931860;0;OR000001931860;PI01;WENJE;A;TESTER;2022-05-16;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-16;2022-05-27;0003951885;0003;AR;02;MES_COMP01_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-16;300.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;31160.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;6;2022-03-01;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931860;0;OR000001931860;PI01;WENJE;A;TESTER;2022-05-16;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-16;2022-05-27;0003951885;0004;AR;02;MES_COMP04_CROSS;E;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-16;200.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;78931.480;2.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;8;2022-02-23;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931860;0;OR000001931860;PI01;WENJE;A;TESTER;2022-05-16;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-16;2022-05-27;0003951885;0005;AR;02;MES_COMP05_BATCH_CROSS;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-16;200.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;80048.800;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931860;0;OR000001931860;PI01;WENJE;A;TESTER;2022-05-16;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-16;2022-05-27;0003951885;0006;AR;02;MES_COMP06_SN_CROSS;F;ND;;FX;0.000;1;;PL09;AFS;;;;;2022-05-16;200.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;1981.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931860;0;OR000001931860;PI01;WENJE;A;TESTER;2022-05-16;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-16;2022-05-27;0003951885;0007;AR;02;MES_COMP01_NOT_MESREL_01;X;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-16;100.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;300.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931866;0;OR000001931866;PI01;WENJE;A;TESTER;2022-05-16;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-16;2022-05-27;0003951893;0001;AR;02;MES_COMP01_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-16;100.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;31160.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;6;2022-03-01;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931866;0;OR000001931866;PI01;WENJE;A;TESTER;2022-05-16;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-16;2022-05-27;0003951893;0002;AR;02;MES_COMP02_BATCH_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-16;200.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;02;79985.700;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931866;0;OR000001931866;PI01;WENJE;A;TESTER;2022-05-16;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-16;2022-05-27;0003951893;0003;AR;02;MES_COMP01_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-16;300.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;31160.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;6;2022-03-01;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931866;0;OR000001931866;PI01;WENJE;A;TESTER;2022-05-16;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-16;2022-05-27;0003951893;0004;AR;02;MES_COMP04_CROSS;E;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-16;200.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;78931.480;2.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;8;2022-02-23;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931866;0;OR000001931866;PI01;WENJE;A;TESTER;2022-05-16;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-16;2022-05-27;0003951893;0005;AR;02;MES_COMP05_BATCH_CROSS;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-16;200.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;80048.800;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931866;0;OR000001931866;PI01;WENJE;A;TESTER;2022-05-16;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-16;2022-05-27;0003951893;0006;AR;02;MES_COMP06_SN_CROSS;F;ND;;FX;0.000;1;;PL09;AFS;;;;;2022-05-16;200.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;1981.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931866;0;OR000001931866;PI01;WENJE;A;TESTER;2022-05-16;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-16;2022-05-27;0003951893;0007;AR;02;MES_COMP01_NOT_MESREL_01;X;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-16;100.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;300.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931909;0;OR000001931909;PI01;C5317887;A;TESTER;2022-05-17;DE;0001;PL09;;0001;null;;2022-05-17;2022-05-17;0003952269;0002;AR;01;TESLA_LED_POWER;E;PD;;EX;0.000;0;;PL09;AFS;;;;;2022-05-17;2.000;0.000;0.000;EA;0.00;EUR;TESLA_HEAD_LAMP;;2022;03;1108.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;9;2022-02-23;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931909;0;OR000001931909;PI01;C5317887;A;TESTER;2022-05-17;DE;0001;PL09;;0001;null;;2022-05-17;2022-05-17;0003952269;0003;AR;01;TESLA_LED_LAMP;E;PD;;EX;0.000;0;;PL09;AFS;;;;;2022-05-17;4.000;0.000;0.000;EA;0.00;EUR;TESLA_HEAD_LAMP;;2022;03;1193.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;9;2022-02-23;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931924;0;OR000001931924;PI01;ZHANGKEVI;A;TESTER;2022-05-17;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-17;2022-05-30;0003952017;0001;AR;02;MES_COMP01_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-17;2.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;31160.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;6;2022-03-01;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931924;0;OR000001931924;PI01;ZHANGKEVI;A;TESTER;2022-05-17;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-17;2022-05-30;0003952017;0002;AR;02;MES_COMP02_BATCH_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-17;4.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;02;79985.700;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931924;0;OR000001931924;PI01;ZHANGKEVI;A;TESTER;2022-05-17;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-17;2022-05-30;0003952017;0003;AR;02;MES_COMP01_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-17;6.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;31160.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;6;2022-03-01;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931924;0;OR000001931924;PI01;ZHANGKEVI;A;TESTER;2022-05-17;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-17;2022-05-30;0003952017;0004;AR;02;MES_COMP04_CROSS;E;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-17;4.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;78931.480;2.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;8;2022-02-23;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931924;0;OR000001931924;PI01;ZHANGKEVI;A;TESTER;2022-05-17;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-17;2022-05-30;0003952017;0005;AR;02;MES_COMP05_BATCH_CROSS;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-17;4.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;80048.800;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931924;0;OR000001931924;PI01;ZHANGKEVI;A;TESTER;2022-05-17;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-17;2022-05-30;0003952017;0006;AR;02;MES_COMP06_SN_CROSS;F;ND;;FX;0.000;1;;PL09;AFS;;;;;2022-05-17;4.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;1981.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931924;0;OR000001931924;PI01;ZHANGKEVI;A;TESTER;2022-05-17;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-17;2022-05-30;0003952017;0007;AR;02;MES_COMP01_NOT_MESREL_01;X;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-17;2.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;300.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931925;0;OR000001931925;PI01;ZHANGKEVI;A;TESTER;2022-05-17;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-17;2022-05-30;0003952018;0001;AR;02;MES_COMP01_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-17;2.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;31160.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;6;2022-03-01;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931925;0;OR000001931925;PI01;ZHANGKEVI;A;TESTER;2022-05-17;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-17;2022-05-30;0003952018;0002;AR;02;MES_COMP02_BATCH_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-17;4.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;02;79985.700;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931925;0;OR000001931925;PI01;ZHANGKEVI;A;TESTER;2022-05-17;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-17;2022-05-30;0003952018;0003;AR;02;MES_COMP01_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-17;6.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;31160.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;6;2022-03-01;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931925;10;OR000001931925;PI01;ZHANGKEVI;A;TESTER;2022-05-17;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-17;2022-05-30;0003952018;0004;AR;02;MES_COMP04_CROSS;E;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-17;4.000;0.000;1.000;ST;10.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;78931.480;2.000;MB1A;4900482968;2022;WA;WA;2022-05-17;2022-05-17;2022-05-17;DMCTESTER;1.000;ST;1.000;ST;8;2022-02-23;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931925;0;OR000001931925;PI01;ZHANGKEVI;A;TESTER;2022-05-17;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-17;2022-05-30;0003952018;0005;AR;02;MES_COMP05_BATCH_CROSS;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-17;4.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;80048.800;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931925;0;OR000001931925;PI01;ZHANGKEVI;A;TESTER;2022-05-17;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-17;2022-05-30;0003952018;0006;AR;02;MES_COMP06_SN_CROSS;F;ND;;FX;0.000;1;;PL09;AFS;;;;;2022-05-17;4.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;1981.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931925;0;OR000001931925;PI01;ZHANGKEVI;A;TESTER;2022-05-17;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-17;2022-05-30;0003952018;0007;AR;02;MES_COMP01_NOT_MESREL_01;X;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-17;2.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;300.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931943;0;OR000001931943;PI01;NIEME;A;TESTER;2022-05-17;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-17;2022-05-30;0003952037;0001;AR;02;MES_COMP01_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-17;3.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;31160.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;6;2022-03-01;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931943;0;OR000001931943;PI01;NIEME;A;TESTER;2022-05-17;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-17;2022-05-30;0003952037;0002;AR;02;MES_COMP02_BATCH_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-17;6.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;02;79985.700;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931943;0;OR000001931943;PI01;NIEME;A;TESTER;2022-05-17;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-17;2022-05-30;0003952037;0003;AR;02;MES_COMP01_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-17;9.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;31160.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;6;2022-03-01;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931943;0;OR000001931943;PI01;NIEME;A;TESTER;2022-05-17;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-17;2022-05-30;0003952037;0004;AR;02;MES_COMP04_CROSS;E;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-17;6.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;78931.480;2.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;8;2022-02-23;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931943;0;OR000001931943;PI01;NIEME;A;TESTER;2022-05-17;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-17;2022-05-30;0003952037;0005;AR;02;MES_COMP05_BATCH_CROSS;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-17;6.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;80048.800;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931943;0;OR000001931943;PI01;NIEME;A;TESTER;2022-05-17;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-17;2022-05-30;0003952037;0006;AR;02;MES_COMP06_SN_CROSS;F;ND;;FX;0.000;1;;PL09;AFS;;;;;2022-05-17;6.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;1981.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931943;0;OR000001931943;PI01;NIEME;A;TESTER;2022-05-17;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-17;2022-05-30;0003952037;0007;AR;02;MES_COMP01_NOT_MESREL_01;X;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-17;3.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;300.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
